what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854204869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854204955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854209354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854209923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854217113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854219475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342854252193
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342854252683
error,log,,,"Errors occurred during the build.",1342854252703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854252703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854253273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854254023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854255872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342854257712
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342854258182
error,log,,,"Errors occurred during the build.",1342854258202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854258202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854258652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854259212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854261855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342854265939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342854266389
error,log,,,"Errors occurred during the build.",1342854266409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854266409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854266889
error,log,,,"Could not publish server configuration: C:\\Users\\prabhu.E4LJBSL3AUMKO\\Dropbox\\Training_Programs\\HTML5_WS\\HTML5_CSS3_JS_Frameworks_Jul_2012\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1342854267479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854267499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854268899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342854271339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854272099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854272199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342854272719
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342854273159
error,log,,,"Errors occurred during the build.",1342854273169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854273189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854274069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854275049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854279315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854295753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854296432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854307559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854599390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854606890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854632134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342854648429
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342854648930
error,log,,,"Errors occurred during the build.",1342854648941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854648963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342854649683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1342854659636
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1342854659818
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1342854660014
