what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342858844282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342858846259
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342858846743
error,log,,,"Errors occurred during the build.",1342858846754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858846777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858848079
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342858849440
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342858850394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858850524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858861315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858882120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858926451
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342858928693
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342858934163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858949289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858954524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342858955851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342859031460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342859048288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342859055060
