what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377625434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377626144
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343377733980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377735059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377736014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377738890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377742874
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343377743353
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343377743471
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1343377743550
error,log,,,"Errors occurred during the build.",1343377743561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377743577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377745185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1343377746455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1343377746594
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1343377746744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1343377747062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1343377747775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343377750640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343377756799
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1343377757300
error,log,,,"Errors occurred during the build.",1343377757311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377757326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377758597
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1343377778466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377778610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377780540
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343377782046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377782971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377787145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377788014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377823699
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343377824262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1343377844369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377848317
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1343377857517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377857538
error,log,,,"Errors occurred during the build.",1343377857557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377857805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377860971
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343377864823
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343377864866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343377872412
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1343377872879
error,log,,,"Errors occurred during the build.",1343377872888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377872904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343377875128
